Date,Symbol,Open,Close,Low,High,Volume BTC,Volume USD
2019-07-31 07-PM,BTC,9985.2,9997.5,9985,10015.8,211.22,2111315.79
2019-07-31 06-PM,BTC,10024.9,9985.2,9950,10025,239.36,2391062.12
2019-07-31 05-PM,BTC,9982.6,10024.9,9967.7,10043,227.53,2276138.92
2019-07-31 04-PM,BTC,10054.1,9982.6,9958.6,10135.8,616.72,6186201.45
2019-07-31 03-PM,BTC,9968.6,10054.1,9965.5,10095.2,557.13,5597171.12
2019-07-31 02-PM,BTC,9962.1,9968.6,9934.1,10054,532.91,5321364.71
2019-07-31 01-PM,BTC,9825.3,9962.1,9825.3,9964.6,397.81,3937745.36
2019-07-31 12-PM,BTC,9764.6,9825.3,9763.5,9894.9,526.82,5181868.99
2019-07-31 11-AM,BTC,9776.9,9764.6,9756,9781.8,34.09,332862.26
2019-07-31 10-AM,BTC,9766.5,9776.9,9759.5,9790.1,125.69,1229051.85
2019-07-31 09-AM,BTC,9763.9,9766.5,9734.6,9773,157.64,1539242.1
2019-07-31 08-AM,BTC,9733.3,9763.9,9733.3,9787,78.09,762189.66
2019-07-31 07-AM,BTC,9774.3,9733.3,9731.7,9848.9,364.09,3563528.89
2019-07-31 06-AM,BTC,9708.6,9774.3,9708.6,9786.4,133.91,1307588.19
2019-07-31 05-AM,BTC,9687.7,9708.6,9687.1,9785.3,267.53,2600351.27
2019-07-31 04-AM,BTC,9681.9,9687.7,9660.2,9690.2,68.46,662694.91
2019-07-31 03-AM,BTC,9680,9681.9,9640.1,9685.7,54.05,522531.66
2019-07-31 02-AM,BTC,9706.6,9680,9668.4,9711.8,67.72,655781.03
2019-07-31 01-AM,BTC,9705,9706.6,9666.2,9739.9,272.29,2643950.46
2019-07-31 12-AM,BTC,9594.1,9705,9575,9718.9,318.8,3082740.25
2019-07-30 11-PM,BTC,9573.2,9594.1,9573.2,9606.3,55.22,529644.89
2019-07-30 10-PM,BTC,9580.9,9573.2,9565.4,9646.9,179.06,1718621.24
2019-07-30 09-PM,BTC,9540,9580.9,9524,9599.9,187.19,1789287.75
2019-07-30 08-PM,BTC,9600,9540,9528.5,9618.1,244.19,2338000.46
2019-07-30 07-PM,BTC,9647.9,9600,9500,9668.9,418.05,4004148.86
2019-07-30 06-PM,BTC,9635.9,9647.9,9628.1,9669.7,161.67,1560140.03
2019-07-30 05-PM,BTC,9690.5,9635.9,9609.4,9690.5,280.41,2705603.31
2019-07-30 04-PM,BTC,9695.4,9690.5,9675.5,9729.9,269.66,2613453.1
2019-07-30 03-PM,BTC,9555,9695.4,9555,9766.1,625.6,6059170.07
2019-07-30 02-PM,BTC,9554.5,9555,9541.1,9580.4,139.87,1337041.52
2019-07-30 01-PM,BTC,9543,9554.5,9530.1,9560,155.88,1487271.96
2019-07-30 12-PM,BTC,9540.6,9543,9528,9611.7,272.08,2603204.74
2019-07-30 11-AM,BTC,9499,9540.6,9454.8,9624.4,330.99,3156149.45
2019-07-30 10-AM,BTC,9482.2,9499,9467,9515,59.48,564806.78
2019-07-30 09-AM,BTC,9478.2,9482.2,9461.5,9493.8,34.18,324033.12
2019-07-30 08-AM,BTC,9492.3,9478.2,9451.7,9515,59.17,561461.59
2019-07-30 07-AM,BTC,9505.2,9492.3,9472,9505.2,49.52,470058.14
2019-07-30 06-AM,BTC,9443.7,9505.2,9442.3,9529.4,64.09,608584.05
2019-07-30 05-AM,BTC,9423.9,9443.7,9403,9445.5,46.1,434366.92
2019-07-30 04-AM,BTC,9429.8,9423.9,9416,9447.3,51.83,488766.86
2019-07-30 03-AM,BTC,9402.2,9429.8,9383,9437.9,42.86,403470.37
2019-07-30 02-AM,BTC,9456.4,9402.2,9381.3,9477.8,167.21,1575876.97
2019-07-30 01-AM,BTC,9520.8,9456.4,9456.2,9520.8,65.76,624459.47
2019-07-30 12-AM,BTC,9499.9,9520.8,9495.4,9529.1,36.68,348787.58
2019-07-29 11-PM,BTC,9508.6,9499.9,9433.7,9525.7,171.77,1630917.63
2019-07-29 10-PM,BTC,9493.2,9508.6,9472.2,9516.5,98.58,935973.06
2019-07-29 09-PM,BTC,9520.1,9493.2,9489.7,9548.9,201,1913734.97
2019-07-29 08-PM,BTC,9471.4,9520.1,9457,9524.6,112.07,1064895.16
2019-07-29 07-PM,BTC,9500,9471.4,9471.4,9508.2,117.6,1116539.44
2019-07-29 06-PM,BTC,9473,9500,9436.7,9512.1,160.03,1516295.52
2019-07-29 05-PM,BTC,9535,9473,9400,9545.8,244.58,2323345.28
2019-07-29 04-PM,BTC,9507.8,9535,9375,9661.9,455.52,4344470.72
2019-07-29 03-PM,BTC,9515,9507.8,9487.6,9563.7,153.98,1466551.79
2019-07-29 02-PM,BTC,9524,9515,9482.7,9561.3,156.68,1492008.12
2019-07-29 01-PM,BTC,9509.3,9524,9475,9598.4,183.22,1745638.5
2019-07-29 12-PM,BTC,9454,9509.3,9438.9,9518.4,241.87,2292184.11
2019-07-29 11-AM,BTC,9485.4,9454,9430,9494.5,183.31,1734113.93
2019-07-29 10-AM,BTC,9464.3,9485.4,9433.5,9507.9,85.25,807678.17
2019-07-29 09-AM,BTC,9554.1,9464.3,9385,9568.5,259.06,2452311.39
2019-07-29 08-AM,BTC,9596.7,9554.1,9538,9620.2,63.24,605813.52
2019-07-29 07-AM,BTC,9588,9596.7,9545.7,9600.6,75.14,719306.94
2019-07-29 06-AM,BTC,9592.8,9588,9556,9595.9,60.31,577793.41
2019-07-29 05-AM,BTC,9652.6,9592.8,9586.8,9659.9,165.76,1592549.15
2019-07-29 04-AM,BTC,9630.6,9652.6,9630.2,9669.9,62.92,607370.75
2019-07-29 03-AM,BTC,9634.8,9630.6,9616.8,9654.6,71.26,686538.73
2019-07-29 02-AM,BTC,9650.1,9634.8,9612,9659.9,142.76,1375898.38
2019-07-29 01-AM,BTC,9521,9650.1,9518.2,9709.7,548.46,5280736.86
2019-07-29 12-AM,BTC,9531.7,9521,9489,9553.6,90.6,862089.29
2019-07-28 11-PM,BTC,9500.1,9531.7,9437.8,9582.3,399.96,3802013.06
2019-07-28 10-PM,BTC,9441.9,9500.1,9120,9630,1648.1,15429507.53
2019-07-28 09-PM,BTC,9513.9,9441.9,9428,9513.9,182.13,1723444.42
2019-07-28 08-PM,BTC,9536.2,9513.9,9460.5,9548.3,150.97,1434243.03
2019-07-28 07-PM,BTC,9530,9536.2,9518.1,9543.9,47.37,451628.61
2019-07-28 06-PM,BTC,9532.5,9530,9518.5,9545,49.11,467948.59
2019-07-28 05-PM,BTC,9515.7,9532.5,9507.4,9545,48.64,463503.06
2019-07-28 04-PM,BTC,9508.6,9515.7,9497.4,9566.1,100.73,959660.71
2019-07-28 03-PM,BTC,9482.4,9508.6,9482.4,9525,75.52,717903.01
2019-07-28 02-PM,BTC,9480,9482.4,9479.9,9523.4,36.72,348421.49
2019-07-28 01-PM,BTC,9500.1,9480,9456.5,9504.2,53.44,506528.6
2019-07-28 12-PM,BTC,9519.2,9500.1,9477.2,9527.3,65.47,621980.08
2019-07-28 11-AM,BTC,9449.7,9519.2,9443.2,9566.1,151.41,1440258.99
2019-07-28 10-AM,BTC,9461.7,9449.7,9425,9471.3,145.62,1377364.38
2019-07-28 09-AM,BTC,9507,9461.7,9461.7,9514.5,17.48,165966.01
2019-07-28 08-AM,BTC,9479.4,9507,9466.5,9523.4,32.95,312792.47
2019-07-28 07-AM,BTC,9500,9479.4,9475,9515.4,52.6,498869.62
2019-07-28 06-AM,BTC,9502.9,9500,9476.2,9534.8,30.41,289053.77
2019-07-28 05-AM,BTC,9500,9502.9,9494.4,9530,44.32,421754.24
2019-07-28 04-AM,BTC,9466.7,9500,9466.7,9550.5,264.41,2515926.36
2019-07-28 03-AM,BTC,9459.8,9466.7,9444.3,9483.9,26.72,252966.43
2019-07-28 02-AM,BTC,9465.5,9459.8,9446.5,9482.8,59.46,562785.03
2019-07-28 01-AM,BTC,9419.4,9465.5,9419.4,9473.8,64.24,607534.86
2019-07-28 12-AM,BTC,9471.8,9419.4,9361.9,9472.8,114.6,1079144.89
2019-07-27 11-PM,BTC,9439.6,9471.8,9421.1,9539.3,163.76,1550342.03
2019-07-27 10-PM,BTC,9505,9439.6,9300.1,9518.6,298.61,2820555.94
2019-07-27 09-PM,BTC,9443.9,9505,9436.6,9544,233.88,2217955.82
2019-07-27 08-PM,BTC,9403.7,9443.9,9384.1,9450,202.99,1910600.45
2019-07-27 07-PM,BTC,9398.3,9403.7,9385.1,9465,141.15,1329880.79
2019-07-27 06-PM,BTC,9452.3,9398.3,9369.3,9453.6,273.97,2579778.71
2019-07-27 05-PM,BTC,9430.3,9452.3,9417.5,9455,103.07,973390.5
2019-07-27 04-PM,BTC,9416.5,9430.3,9397.2,9467.2,131.13,1236139.27
2019-07-27 03-PM,BTC,9430.6,9416.5,9269.1,9465.8,476.3,4472185.26
2019-07-27 02-PM,BTC,9418.5,9430.6,9408.7,9467.9,149.15,1407610.06
2019-07-27 01-PM,BTC,9415.1,9418.5,9374.5,9462.5,193.58,1825467.04
2019-07-27 12-PM,BTC,9504.3,9415.1,9339,9509.1,435.51,4100721.98
2019-07-27 11-AM,BTC,9510.7,9504.3,9433,9541.1,323.96,3079367.43
2019-07-27 10-AM,BTC,10063.4,9510.7,9420,10073.1,1439.92,13850688.48
2019-07-27 09-AM,BTC,10083.2,10063.4,10059,10086.3,79.71,803164.64
2019-07-27 08-AM,BTC,10079.3,10083.2,10059.6,10093,63.79,643051.63
2019-07-27 07-AM,BTC,10080,10079.3,10051,10091.8,81.09,817082.8
2019-07-27 06-AM,BTC,10088.7,10080,10080,10103.3,38.64,390116.96
2019-07-27 05-AM,BTC,10138.4,10088.7,10064,10145.9,122.28,1234238.43
2019-07-27 04-AM,BTC,10138.8,10138.4,10114,10160.2,116.57,1182277.68
2019-07-27 03-AM,BTC,10137.4,10138.8,10129.8,10156.1,75.26,763277.06
2019-07-27 02-AM,BTC,10125,10137.4,10115.6,10144.7,75.71,766977.15
2019-07-27 01-AM,BTC,10166.6,10125,10125,10195,225.41,2288903.66
2019-07-27 12-AM,BTC,9852,10166.6,9825.7,10204.6,904.19,9135386.86
2019-07-26 11-PM,BTC,9805,9852,9800,9869.1,114.2,1124862.24
2019-07-26 10-PM,BTC,9822.3,9805,9791.1,9845.8,132.4,1299631.32
2019-07-26 09-PM,BTC,9837.6,9822.3,9775.3,9861.3,102.92,1009608.04
2019-07-26 08-PM,BTC,9870,9837.6,9760.6,9879.2,269.79,2653234.44
2019-07-26 07-PM,BTC,9822.6,9870,9822.6,9885.5,190.57,1879114.22
2019-07-26 06-PM,BTC,9796,9822.6,9793.5,9859.2,97.8,959911.72
2019-07-26 05-PM,BTC,9812.2,9796,9757.3,9822.9,188.96,1848711.06
2019-07-26 04-PM,BTC,9800.1,9812.2,9769,9911.3,328.65,3234569.35
2019-07-26 03-PM,BTC,9789,9800.1,9770,9819.4,120.46,1179626.93
2019-07-26 02-PM,BTC,9786.3,9789,9714.8,9793.6,324.13,3162659.64
2019-07-26 01-PM,BTC,9789.4,9786.3,9734.1,9809.2,218.85,2139630.76
2019-07-26 12-PM,BTC,9799.8,9789.4,9765.3,9862.9,190.15,1863393.01
2019-07-26 11-AM,BTC,9772.9,9799.8,9771.8,9832.6,223.09,2185061.93
2019-07-26 10-AM,BTC,9795,9772.9,9753.5,9804.8,71,693491.52
2019-07-26 09-AM,BTC,9796,9795,9771.6,9801.9,51.46,503598.56
2019-07-26 08-AM,BTC,9776,9796,9750.6,9804.5,70.1,685036.51
2019-07-26 07-AM,BTC,9706.1,9776,9703.7,9806.6,273.62,2674050
2019-07-26 06-AM,BTC,9725.5,9706.1,9666.1,9737.9,87.35,847534.31
2019-07-26 05-AM,BTC,9738,9725.5,9705.3,9738,36.22,352223.04
2019-07-26 04-AM,BTC,9710,9738,9702.1,9738,57.08,554648.7
2019-07-26 03-AM,BTC,9694.2,9710,9660.7,9758,149.77,1453825.62
2019-07-26 02-AM,BTC,9714.8,9694.2,9686.6,9728,173.76,1686801.9
2019-07-26 01-AM,BTC,9718.5,9714.8,9668.8,9730,116.71,1132129.58
2019-07-26 12-AM,BTC,9878,9718.5,9625.2,9880.2,734.46,7142530.81
2019-07-25 11-PM,BTC,9909.2,9878,9859.9,9936.5,161.87,1603346.6
2019-07-25 10-PM,BTC,9885.2,9909.2,9858,9948.1,109.06,1080851.62
2019-07-25 09-PM,BTC,9875.1,9885.2,9808,9900,143.27,1412429.66
2019-07-25 08-PM,BTC,9868.1,9875.1,9816.2,9900,293.64,2896043.13
2019-07-25 07-PM,BTC,9992.6,9868.1,9809.7,9995.6,383.6,3802089.33
2019-07-25 06-PM,BTC,9996.9,9992.6,9983.7,10010.8,35.48,354524.58
2019-07-25 05-PM,BTC,9981.8,9996.9,9973.6,10046.8,135.97,1361242.98
2019-07-25 04-PM,BTC,9993.1,9981.8,9930.4,10072.8,315.24,3150584.2
2019-07-25 03-PM,BTC,9970.1,9993.1,9970.1,10012.6,142.3,1421903.16
2019-07-25 02-PM,BTC,9974.3,9970.1,9950,10018,308.76,3084204.95
2019-07-25 01-PM,BTC,10159.2,9974.3,9925,10159.2,833.35,8330432.64
2019-07-25 12-PM,BTC,10093.3,10159.2,10092.8,10172,171.18,1734466.98
2019-07-25 11-AM,BTC,10091.9,10093.3,10080.5,10106.1,38.94,393056
2019-07-25 10-AM,BTC,10076.6,10091.9,10065,10106.5,102.17,1029759.43
2019-07-25 09-AM,BTC,10106.1,10076.6,10068,10150,155.71,1572653.44
2019-07-25 08-AM,BTC,10074.3,10106.1,10065.8,10119.7,167.35,1690015.36
2019-07-25 07-AM,BTC,10100,10074.3,10051.3,10108.7,70.52,711298.57
2019-07-25 06-AM,BTC,10080.4,10100,10050,10109.1,124.5,1255168
2019-07-25 05-AM,BTC,10073.1,10080.4,10050,10090.6,60.88,613150.6
2019-07-25 04-AM,BTC,10117.4,10073.1,10051.2,10123.6,131.69,1328971.19
2019-07-25 03-AM,BTC,10091.8,10117.4,10080.3,10125,120.43,1216993.05
2019-07-25 02-AM,BTC,10096.5,10091.8,10065,10150,269.3,2720991.66
2019-07-25 01-AM,BTC,10114.1,10096.5,10084,10187.4,367.02,3716889.85
2019-07-25 12-AM,BTC,9769.8,10114.1,9734.6,10169.4,964.72,9658342.46
2019-07-24 11-PM,BTC,9772.8,9769.8,9761,9843.3,176.1,1725665.82
2019-07-24 10-PM,BTC,9779.6,9772.8,9758,9834.2,234.17,2293302.5
2019-07-24 09-PM,BTC,9678.6,9779.6,9660,9824.5,330.1,3210748.77
2019-07-24 08-PM,BTC,9648.6,9678.6,9553.3,9724.7,421.54,4062290.15
2019-07-24 07-PM,BTC,9623.7,9648.6,9525,9707.6,488.9,4712225.13
2019-07-24 06-PM,BTC,9612.8,9623.7,9605,9667.3,242.92,2340810.49
2019-07-24 05-PM,BTC,9572.9,9612.8,9546.8,9697.1,515.49,4966239.47
2019-07-24 04-PM,BTC,9900,9572.9,9500.1,9900,1018.23,9822374.19
2019-07-24 03-PM,BTC,9848.3,9900,9844,9919.6,423.77,4190213.85
2019-07-24 02-PM,BTC,9704.1,9848.3,9677.7,9872.3,573.86,5628904.84
2019-07-24 01-PM,BTC,9745.3,9704.1,9675,9790,234.93,2282569.02
2019-07-24 12-PM,BTC,9710,9745.3,9693,9764,256.58,2496781.19
2019-07-24 11-AM,BTC,9696.1,9710,9609.4,9743,305.28,2952371.21
2019-07-24 10-AM,BTC,9754,9696.1,9657.2,9767.7,168.74,1639596.66
2019-07-24 09-AM,BTC,9742.6,9754,9700.2,9760,154.9,1506647.47
2019-07-24 08-AM,BTC,9689,9742.6,9683.1,9774.9,220.9,2147638.01
2019-07-24 07-AM,BTC,9681.3,9689,9653.9,9724.1,291.47,2820160.05
2019-07-24 06-AM,BTC,9689,9681.3,9675,9748,160.1,1554177.74
2019-07-24 05-AM,BTC,9646.7,9689,9614.3,9758.2,330.29,3204320.6
2019-07-24 04-AM,BTC,9639.3,9646.7,9575,9650,397.46,3822137.64
2019-07-24 03-AM,BTC,9684.7,9639.3,9625,9688.5,104.03,1004727.69
2019-07-24 02-AM,BTC,9688.9,9684.7,9600.3,9696.1,220.25,2125099.03
2019-07-24 01-AM,BTC,9680,9688.9,9655.8,9714.9,169.28,1639548.1
2019-07-24 12-AM,BTC,9840.6,9680,9609,9849.2,841.18,8157016.51
2019-07-23 11-PM,BTC,10020.1,9840.6,9800,10022,1023.1,10117334.68
2019-07-23 10-PM,BTC,10124.3,10020.1,10020.1,10143,158.36,1595004.07
2019-07-23 09-PM,BTC,10141.8,10124.3,10086.7,10145.7,129.96,1313943.87
2019-07-23 08-PM,BTC,10138,10141.8,10138,10230.2,261.09,2660733.25
2019-07-23 07-PM,BTC,10086.2,10138,10077.5,10148.5,165.76,1676838.49
2019-07-23 06-PM,BTC,10012.6,10086.2,10000.6,10179.6,395.12,3988693.13
2019-07-23 05-PM,BTC,9976.8,10012.6,9966.5,10020.5,135.28,1351747.1
2019-07-23 04-PM,BTC,9941.2,9976.8,9903.1,10004,410.66,4080727.65
2019-07-23 03-PM,BTC,9979.2,9941.2,9925,10100,281.29,2814800.89
2019-07-23 02-PM,BTC,9958.1,9979.2,9888.9,10014.1,228.61,2277786.41
2019-07-23 01-PM,BTC,9985,9958.1,9862,9993.8,386.6,3838595.76
2019-07-23 12-PM,BTC,9999.5,9985,9953.8,10035.2,276.16,2759352.02
2019-07-23 11-AM,BTC,9976.3,9999.5,9950.6,10039.6,240.46,2405030.09
2019-07-23 10-AM,BTC,9964.8,9976.3,9848.8,10018.3,754.26,7489010.05
2019-07-23 09-AM,BTC,9945.7,9964.8,9907,9988.4,234.6,2336696.94
2019-07-23 08-AM,BTC,10014.8,9945.7,9907,10075,483.55,4826380.34
2019-07-23 07-AM,BTC,10016.1,10014.8,9976,10249.4,878.13,8857753.69
2019-07-23 06-AM,BTC,10139.3,10016.1,9967,10175,618.82,6210015.76
2019-07-23 05-AM,BTC,10218.3,10139.3,10100,10226.7,245.16,2490101.64
2019-07-23 04-AM,BTC,10237.8,10218.3,10181,10237.8,127.99,1306673.68
2019-07-23 03-AM,BTC,10280,10237.8,10228,10297.8,65.76,675198.52
2019-07-23 02-AM,BTC,10203.5,10280,10199.1,10289.8,144.77,1482735.09
2019-07-23 01-AM,BTC,10250,10203.5,10191,10250,90.16,921678.38
2019-07-23 12-AM,BTC,10323.9,10250,10190.8,10328.9,220.66,2260800.84
2019-07-22 11-PM,BTC,10280.4,10323.9,10275.5,10348,102.69,1059909.62
2019-07-22 10-PM,BTC,10263,10280.4,10235.6,10358.2,363.88,3749031.34
2019-07-22 09-PM,BTC,10323.2,10263,10237.3,10380,239.76,2472316.01
2019-07-22 08-PM,BTC,10131.9,10323.2,10100,10380,517.53,5302455.81
2019-07-22 07-PM,BTC,10270.1,10131.9,10071,10318,502.37,5106506.14
2019-07-22 06-PM,BTC,10346.6,10270.1,10241.3,10346.6,302.82,3112985.7
2019-07-22 05-PM,BTC,10228.5,10346.6,10160.6,10417.8,531.35,5485239.17
2019-07-22 04-PM,BTC,10233,10228.5,10200,10280.9,270.09,2768031.04
2019-07-22 03-PM,BTC,10207.5,10233,10171.3,10343.3,381.74,3917029.72
2019-07-22 02-PM,BTC,10499.7,10207.5,10101,10528.9,936.16,9637102.96
2019-07-22 01-PM,BTC,10523.9,10499.7,10477.7,10550,119.94,1260642.53
2019-07-22 12-PM,BTC,10550,10523.9,10455.8,10569.1,217.31,2283682.76
2019-07-22 11-AM,BTC,10481.5,10550,10436.4,10600,319.44,3360624.56
2019-07-22 10-AM,BTC,10448.6,10481.5,10413.4,10500,404.11,4228356.78
2019-07-22 09-AM,BTC,10544,10448.6,10430.6,10570.4,347.08,3645748.66
2019-07-22 08-AM,BTC,10591.5,10544,10540.2,10616.8,185.32,1960134.2
2019-07-22 07-AM,BTC,10604.6,10591.5,10579,10611.6,61.57,652305.29
2019-07-22 06-AM,BTC,10599.9,10604.6,10593.3,10662.8,144.26,1532171.59
2019-07-22 05-AM,BTC,10570.8,10599.9,10527,10600,122.83,1297470.23
2019-07-22 04-AM,BTC,10625.3,10570.8,10527.7,10640,124.12,1312984.95
2019-07-22 03-AM,BTC,10623.3,10625.3,10594.4,10639.9,70.82,751615.54
2019-07-22 02-AM,BTC,10598.5,10623.3,10564.6,10643.2,69.41,736524.52
2019-07-22 01-AM,BTC,10598.1,10598.5,10570.5,10617,36.03,381422.73
2019-07-22 12-AM,BTC,10595.3,10598.1,10557,10685.1,222,2358423.37
2019-07-21 11-PM,BTC,10539.9,10595.3,10535.9,10634.7,130.99,1387497.37
2019-07-21 10-PM,BTC,10568,10539.9,10523.4,10670.9,191.5,2028644.54
2019-07-21 09-PM,BTC,10516.6,10568,10496.4,10613.1,274.55,2900805.78
2019-07-21 08-PM,BTC,10416.8,10516.6,10396.9,10519.6,306.38,3206259.81
2019-07-21 07-PM,BTC,10499.9,10416.8,10350,10511.7,242.62,2523888.64
2019-07-21 06-PM,BTC,10412.9,10499.9,10391.9,10589.3,185.29,1946180.58
2019-07-21 05-PM,BTC,10373,10412.9,10294.7,10436.4,167.02,1733699.11
2019-07-21 04-PM,BTC,10456.1,10373,10360.6,10481.5,88.05,917293.55
2019-07-21 03-PM,BTC,10400,10456.1,10344.9,10485.5,262.67,2727411.16
2019-07-21 02-PM,BTC,10540.1,10400,10188,10561.2,732.18,7604085.28
2019-07-21 01-PM,BTC,10562.1,10540.1,10489,10608.5,593.43,6264299.82
2019-07-21 12-PM,BTC,10581.6,10562.1,10518.6,10593.2,119.98,1266186.34
2019-07-21 11-AM,BTC,10560.6,10581.6,10521.9,10612.7,163.35,1725873.53
2019-07-21 10-AM,BTC,10689.6,10560.6,10507.2,10689.6,273.91,2901678.93
2019-07-21 09-AM,BTC,10685.1,10689.6,10675.5,10739,108.87,1165803.46
2019-07-21 08-AM,BTC,10602.3,10685.1,10477.8,10725,319.17,3385306.93
2019-07-21 07-AM,BTC,10602.3,10602.3,10585,10652.8,85.24,904758.81
2019-07-21 06-AM,BTC,10599.3,10602.3,10559.1,10636.5,67.58,717017.28
2019-07-21 05-AM,BTC,10646,10599.3,10578.8,10660,84.54,897772.91
2019-07-21 04-AM,BTC,10599.5,10646,10533.7,10679.6,139.61,1484755.73
2019-07-21 03-AM,BTC,10676,10599.5,10551.7,10676,273.96,2904690.39
2019-07-21 02-AM,BTC,10803.2,10676,10650,10808.9,317.34,3400927.07
2019-07-21 01-AM,BTC,10802.4,10803.2,10780,10829.9,91.8,991390.35
2019-07-21 12-AM,BTC,10774.9,10802.4,10675.8,10842.2,241.67,2601420.31
2019-07-20 11-PM,BTC,11006.4,10774.9,10600,11119.1,1093.77,11915712.78
2019-07-20 10-PM,BTC,10962.9,11006.4,10942.1,11019.5,165.27,1814222.61
2019-07-20 09-PM,BTC,10935.4,10962.9,10904.2,10962.9,150.01,1640323.01
2019-07-20 08-PM,BTC,10932.4,10935.4,10904.4,10955.8,107.7,1178104.53
2019-07-20 07-PM,BTC,10942,10932.4,10900,10947.3,141.77,1548356.19
2019-07-20 06-PM,BTC,10909.4,10942,10909.4,10974.6,144.15,1577398.74
2019-07-20 05-PM,BTC,10833.4,10909.4,10808.2,11210,1197.88,13124198.22
2019-07-20 04-PM,BTC,10660.6,10833.4,10611.4,10980,833.13,8978144.01
2019-07-20 03-PM,BTC,10622.9,10660.6,10581.2,10662.7,118.24,1255382.67
2019-07-20 02-PM,BTC,10543,10622.9,10543,10622.9,85.39,904157.63
2019-07-20 01-PM,BTC,10523.6,10543,10493.1,10760,638.76,6772268.03
2019-07-20 12-PM,BTC,10594.9,10523.6,10518.7,10625,171.76,1813268.1
2019-07-20 11-AM,BTC,10590.7,10594.9,10465,10611.4,283.01,2977765.76
2019-07-20 10-AM,BTC,10596.6,10590.7,10567.1,10640,84.57,895869.58
2019-07-20 09-AM,BTC,10571.8,10596.6,10571.8,10625,71.02,752971.26
2019-07-20 08-AM,BTC,10594.2,10571.8,10534,10595,74.68,789099.81
2019-07-20 07-AM,BTC,10634.7,10594.2,10550,10725,347.86,3699512.08
2019-07-20 06-AM,BTC,10606.4,10634.7,10585.2,10639.4,90.93,965269.16
2019-07-20 05-AM,BTC,10618.2,10606.4,10571,10639.4,154.69,1640428.06
2019-07-20 04-AM,BTC,10533.5,10618.2,10477.9,10639.4,271.16,2865285.75
2019-07-20 03-AM,BTC,10525.4,10533.5,10509.4,10565,74.12,781184.7
2019-07-20 02-AM,BTC,10438.3,10525.4,10438.3,10547.6,179.43,1880341.2
2019-07-20 01-AM,BTC,10458.9,10438.3,10379.5,10499.5,144.04,1503352.17
2019-07-20 12-AM,BTC,10535.2,10458.9,10440,10618.2,317.47,3344072.39
2019-07-19 11-PM,BTC,10479.5,10535.2,10479.5,10570.1,136.67,1440602.93
2019-07-19 10-PM,BTC,10561.8,10479.5,10436,10600,208.82,2197348.53
2019-07-19 09-PM,BTC,10514.4,10561.8,10500,10575,130.74,1377349.65
2019-07-19 08-PM,BTC,10414,10514.4,10414,10550,221.15,2320418.89
2019-07-19 07-PM,BTC,10399,10414,10385.1,10450,66.04,687544.51
2019-07-19 06-PM,BTC,10440,10399,10350,10478.9,103.39,1076056.13
2019-07-19 05-PM,BTC,10378,10440,10365.8,10483,112.83,1177443.19
2019-07-19 04-PM,BTC,10424.9,10378,10301,10424.9,153.6,1592586
2019-07-19 03-PM,BTC,10324.4,10424.9,10322.5,10450,230.84,2398106.91
2019-07-19 02-PM,BTC,10318.2,10324.4,10272.2,10493,318.76,3302934.21
2019-07-19 01-PM,BTC,10520,10318.2,10122,10520.1,1016.12,10420503.29
2019-07-19 12-PM,BTC,10299.7,10520,10222.9,10673,778.45,8176042.42
2019-07-19 11-AM,BTC,10342.7,10299.7,10288,10420.8,323.01,3332872.87
2019-07-19 10-AM,BTC,10361,10342.7,10269.7,10426.9,224.1,2315810.12
2019-07-19 09-AM,BTC,10375.2,10361,10263.9,10421.9,202.8,2098170.84
2019-07-19 08-AM,BTC,10639.4,10375.2,10233.2,10775,1171.64,12281724.08
2019-07-19 07-AM,BTC,10502.1,10639.4,10461.2,10675,277.47,2932794.83
2019-07-19 06-AM,BTC,10534.8,10502.1,10478.3,10575,116.15,1221901.07
2019-07-19 05-AM,BTC,10481.2,10534.8,10433.3,10572.5,416.62,4376684.9
2019-07-19 04-AM,BTC,10608.7,10481.2,10417.8,10617.5,392.3,4118263.66
2019-07-19 03-AM,BTC,10630,10608.7,10550,10674.6,143.03,1516953.85
2019-07-19 02-AM,BTC,10583.4,10630,10525.1,10700,225.75,2396245.73
2019-07-19 01-AM,BTC,10680,10583.4,10571,10725,227.16,2419732.53
2019-07-19 12-AM,BTC,10636.6,10680,10575,10691,220.97,2350533.11
2019-07-18 11-PM,BTC,10606.6,10636.6,10600.2,10789,477.05,5093038.4
2019-07-18 10-PM,BTC,10600,10606.6,10531,10625,210.03,2223466.03
2019-07-18 09-PM,BTC,10620.1,10600,10537.3,10725,419.79,4459495.15
2019-07-18 08-PM,BTC,10529.8,10620.1,10527,10676.8,403.75,4285163.44
2019-07-18 07-PM,BTC,10511.3,10529.8,10480.1,10645,538.42,5679948.87
2019-07-18 06-PM,BTC,10537.6,10511.3,10497,10800,899.83,9569709.74
2019-07-18 05-PM,BTC,10510,10537.6,10454.1,10600,401.86,4230284.77
2019-07-18 04-PM,BTC,10462.5,10510,10389,10695.7,948.13,10024105.09
2019-07-18 03-PM,BTC,10319.3,10462.5,10251,10499,1344.32,13973354.23
2019-07-18 02-PM,BTC,9381.6,10319.3,9250.1,10400,2703.65,26767405.55
2019-07-18 01-PM,BTC,9378.7,9381.6,9355.2,9495.5,531.79,5009970.65
